Format,AIM CSV File,,,,,,,,,
Venue,Summit point,,,,,,,,,
Vehicle,RF97,,,,,,,,,
User,Jon Doe,,,,,,,,,
Data Source,AIM Data Logger,,,,,,,,,
Comment,,,,,,,,,,
Date,8/1/14,,,,,,,,,
Time,8:45:05,,,,,,,,,
Sample Rate,20,,,,,,,,,
Duration,155.73,,,,,,,,,
Segment,Session,,,,,,,,,
Beacon Markers,"77.784, 155.730",,,,,,,,,
Segment Times,01:17.8,01:17.9,,,,,,,,
,,,,,,,,,,
Time,Distance,FBP,Steering,Vertical_acc,Lateral_acc,Longitudinal_a,Calculated_Gea,FF_RPM,FF_THROTTLE,GPS_Speed
Time,Distance,FBP,Steering,Vertical_acc,Lateral_acc,Longitudinal_a,Calculated_Gea,FF_RPM,FF_THROTTLE,GPS_Speed
sec,km,psi,deg,g,g,g,#,rpm,%,mph
,,1,2,3,4,5,6,7,8,9
,,,,,,,,,,
27.75,3.877,-5.615234,1.490704,0.668033,-0.165146,0.099813,3,5451,99.215675,92.392929
27.8,3.884,-5.224609,1.575211,0.79655,-0.069246,0.14466,3,5491.319824,99.215675,92.579346
27.85,3.89,-5.004883,1.632676,0.879111,0.094036,0.183508,3,5514,99.215675,92.765755
27.9,3.897,-5.395508,1.67493,0.862391,0.251366,0.19617,3,5514.640137,99.215675,92.952164
27.95,3.904,-6.005859,1.771268,0.832603,0.34168,0.193982,3,5556.600098,98.964691,93.158463
28,3.911,-5.834961,1.898028,0.855987,0.395789,0.165864,3,5537.759766,99.074501,93.375946
28.05,3.918,-5.615234,1.970704,0.88941,0.448876,0.101115,3,5556.240234,99.215675,93.57354
28.1,3.925,-6.005859,2.012958,0.881314,0.485091,0.050468,3,5580,98.964691,93.759941
28.15,3.932,-7.006836,2.028169,0.857583,0.495263,0.057717,3,5580,98.823517,93.96624
28.2,3.939,-7.446289,2.028169,0.873139,0.500687,0.09201,3,5580,98.823517,94.183716
28.25,3.946,-7.055664,2.055211,0.929857,0.517201,0.123687,3,5623.52002,98.823517,94.38131
28.3,3.953,-6.445313,2.097465,0.975681,0.537378,0.157137,3,5648,98.823517,94.567726
28.35,3.959,-6.225586,2.139718,0.971973,0.541449,0.171531,3,5604.47998,99.074501,94.774025
28.4,3.966,-5.834961,2.181972,0.930849,0.518157,0.144556,3,5580,98.964691,94.991501
28.45,3.973,-6.005859,2.197183,0.899694,0.480739,0.108008,3,5667.680176,98.823517,95.189095
28.5,3.98,-6.225586,2.197183,0.923355,0.45879,0.104632,3,5715.720215,98.823517,95.375511
28.55,3.987,-6.616211,2.197183,0.976317,0.465968,0.129163,3,5670.839844,98.823517,95.58181
28.6,3.995,-7.226563,2.197183,0.971763,0.484894,0.148142,3,5691.439941,98.823517,95.799286
28.65,4.002,-6.665039,2.197183,0.908695,0.499168,0.145667,3,5671.560059,98.823517,96.016769
28.7,4.009,-6.225586,2.197183,0.892094,0.513742,0.126981,3,5690.160156,98.823517,96.234245
28.75,4.016,-5.847168,2.170986,0.950358,0.521697,0.105815,3,5716.240234,98.823517,96.447372
28.8,4.023,-5.993652,2.128732,1.005835,0.500847,0.102297,3,5715.759766,98.823517,96.664856
28.85,4.03,-7.36084,2.086479,1.005615,0.459278,0.128927,3,5716.240234,98.823517,96.882339
28.9,4.037,-8.813477,2.044225,0.969295,0.429919,0.167154,3,5717,98.823517,97.099823
28.95,4.044,-8.898926,2.001972,0.930702,0.408359,0.186079,3,5717,98.823517,97.317299
29,4.051,-8.288574,1.959718,0.911208,0.361924,0.173531,3,5760.399902,98.823517,97.534782
29.05,4.059,-8.056641,1.891268,0.916334,0.289138,0.147173,3,5787,98.823517,97.752258
29.1,4.066,-7.678223,1.806761,0.947288,0.218494,0.139693,3,5787,98.823517,97.969734
29.15,4.073,-7.446289,1.748451,1.006217,0.171184,0.157055,3,5831.02002,98.823517,98.18721
29.2,4.08,-7.067871,1.706197,1.057629,0.149062,0.162387,3,5813.97998,98.823517,98.404694
29.25,4.088,-7.214355,1.663944,1.033886,0.132245,0.129912,3,5831.02002,98.823517,98.622169
29.3,4.095,-7.067871,1.62169,0.931142,0.095247,0.098259,3,5813.97998,98.823517,98.839653
29.35,4.102,-6.45752,1.631831,0.830752,0.048544,0.125983,3,5831.640137,98.823517,99.057137
29.4,4.109,-6.225586,1.674085,0.796653,0.031925,0.200272,3,5859,98.823517,99.27462
29.45,4.117,-6.225586,1.690141,0.831938,0.048855,0.246517,3,5904.259766,98.823517,99.492096
29.5,4.124,-6.225586,1.690141,0.913134,0.056352,0.223146,3,5886.740234,98.823517,99.709579
29.55,4.131,-6.225586,1.690141,0.996262,0.038006,0.153234,3,5858.379883,98.823517,99.927055
29.6,4.139,-6.604004,1.690141,1.052129,0.032419,0.087198,3,5903.879883,98.823517,100.144539
29.65,4.146,-7.592773,1.716338,1.111083,0.066204,0.069735,3,5886.120117,98.823517,100.342758
29.7,4.154,-8.435059,1.758592,1.189994,0.107984,0.102186,3,5905.120117,98.823517,100.529167
29.75,4.161,-8.288574,1.774648,1.220742,0.116315,0.125684,3,5932.759766,98.823517,100.73484
29.8,4.168,-7.678223,1.774648,1.143236,0.094844,0.086202,3,5979.740234,98.823517,100.952324
29.85,4.176,-7.446289,1.774648,1.018727,0.075162,0.010417,3,5961.259766,98.823517,101.1698
29.9,4.183,-7.067871,1.774648,0.96922,0.077114,-0.02786,3,5979.740234,98.823517,101.387276
29.95,4.191,-6.835938,1.774648,1.017594,0.099981,0.003691,3,6009,98.823517,101.585495
30,4.198,-7.592773,1.774648,1.057976,0.126025,0.086461,3,6009,98.823517,101.771912
30.05,4.206,-8.056641,1.748451,1.011028,0.139659,0.190212,3,6009,98.823517,101.977585
30.1,4.213,-8.056641,1.706197,0.924676,0.151433,0.27653,3,6009,98.823517,102.195061
30.15,4.221,-7.678223,1.663944,0.871245,0.166459,0.303291,3,6057.97998,98.823517,102.393272
30.2,4.228,-7.067871,1.62169,0.852159,0.153916,0.257825,3,6088,98.823517,102.579681
30.25,4.236,-6.835938,1.579437,0.839285,0.102204,0.178117,3,6088,98.823517,102.766098
30.3,4.244,-6.45752,1.537183,0.804702,0.044071,0.126621,3,6086.759766,98.823517,102.952507
30.35,4.251,-6.604004,1.521127,0.733038,-0.016462,0.116243,3,6087.240234,98.823517,103.15818
30.4,4.259,-6.835938,1.521127,0.673988,-0.1135,0.090561,3,6086.759766,98.823517,103.375664
30.45,4.266,-6.835938,1.547324,0.699041,-0.231807,0.024982,3,6086,98.823517,103.573883
30.5,4.274,-6.45752,1.589578,0.795848,-0.299133,-0.010295,3,6136.220215,98.580376,103.760292
30.55,4.282,-5.46875,1.605634,0.899678,-0.278065,0.048129,3,6116.779785,98.431358,103.946701
30.6,4.289,-5.383301,1.605634,0.97595,-0.20667,0.147438,3,6087.240234,98.431358,104.13311
30.65,4.297,-5.993652,1.605634,1.003817,-0.151,0.180944,3,6136.97998,98.6745,104.319527
30.7,4.305,-6.604004,1.605634,0.959774,-0.147999,0.12607,3,6168.240234,98.823517,104.505936
30.75,4.312,-6.835938,1.605634,0.872938,-0.184543,0.054846,3,6167.759766,98.823517,104.692352
30.8,4.32,-6.45752,1.605634,0.843217,-0.218823,0.041103,3,6167,98.823517,104.878761
30.85,4.328,-6.604004,1.579437,0.926057,-0.226517,0.099399,3,6168.240234,98.823517,105.045914
30.9,4.336,-6.45752,1.537183,1.019184,-0.228704,0.168142,3,6167.759766,98.823517,105.201263
30.95,4.343,-6.225586,1.49493,0.994228,-0.266634,0.160934,3,6218.459961,98.823517,105.375862
31,4.351,-6.225586,1.452676,0.891708,-0.33783,0.078895,3,6198.540039,98.823517,105.562271
31.05,4.359,-5.46875,1.410423,0.808503,-0.389769,0.013929,3,6168.240234,98.823517,105.729416
31.1,4.367,-5.383301,1.368169,0.734995,-0.404858,0.019775,3,6219.220215,98.823517,105.884766
31.15,4.374,-6.750488,1.352113,0.670672,-0.419552,0.057487,3,6250,98.823517,106.040108
31.2,4.382,-7.824707,1.352113,0.68013,-0.433758,0.078302,3,6250,98.823517,106.19545
31.25,4.39,-7.678223,1.352113,0.756266,-0.403916,0.090544,3,6250,98.580376,106.350792
31.3,4.398,-6.311035,1.352113,0.837263,-0.331514,0.113274,3,6302.700195,98.6745,106.506134
31.35,4.406,-5.236816,1.37831,0.911177,-0.261249,0.126219,3,6282.299805,98.823517,106.661476
31.4,4.413,-4.626465,1.420563,0.965688,-0.210857,0.113705,3,6250,98.823517,106.816818
31.45,4.421,-4.016113,1.462817,0.954437,-0.173873,0.089154,3,6250,98.823517,106.952896
31.5,4.429,-4.541016,1.50507,0.878055,-0.161253,0.06189,3,6301.459961,98.823517,107.077179
31.55,4.437,-5.761719,1.521127,0.7931,-0.186197,0.054732,3,6334.240234,98.823517,107.201454
31.6,4.445,-6.982422,1.521127,0.732358,-0.227294,0.096433,3,6335,98.823517,107.325722
31.65,4.453,-7.067871,1.49493,0.69497,-0.246462,0.140171,3,6335,98.823517,107.449997
31.7,4.461,-6.079102,1.452676,0.691972,-0.232815,0.107443,3,6335,98.823517,107.574265
31.75,4.469,-5.615234,1.43662,0.715577,-0.204422,0.022083,3,6333.759766,98.823517,107.679283
31.8,4.477,-6.750488,1.43662,0.701567,-0.180619,-0.029483,3,6386.939941,98.823517,107.772491
31.85,4.485,-7.446289,1.489014,0.625612,-0.164187,-0.023147,3,6420,98.823517,107.865692
31.9,4.493,-7.446289,1.573521,0.565206,-0.138364,0.01951,3,6421.240234,98.823517,107.9589
31.95,4.501,-6.689453,1.631831,0.562787,-0.085674,0.084693,3,6476.560059,98.823517,108.071365
32,4.509,-6.225586,1.674085,0.559359,-0.01361,0.14034,3,6510,98.823517,108.195641
32.05,4.517,-6.225586,1.742535,0.539203,0.052007,0.147819,3,6454.200195,98.823517,108.33918
32.1,4.525,-6.225586,1.827042,0.565423,0.089015,0.122572,3,6421.240234,98.823517,108.494522
32.15,4.533,-4.02832,1.833803,0.654152,0.098178,0.110378,3,6420.799805,98.823517,108.609474
32.2,4.541,2.197266,1.791549,0.769171,0.113392,0.118551,3,6420,98.823517,108.702675
32.25,4.549,11.59668,1.774648,0.856282,0.153846,0.124451,3,6474,98.588219,108.833168
32.3,4.557,21.606445,1.774648,0.869607,0.193831,0.102168,3,6456,98.666656,108.98851
32.35,4.565,34.667969,1.749296,0.83744,0.239449,0.035178,3,6420,98.823517,109.087929
32.4,4.573,51.757813,1.707042,0.837883,0.32086,-0.043302,3,6474,98.823517,109.150063
32.45,4.581,71.533203,1.690141,0.861057,0.379432,-0.078544,3,6510,98.823517,109.146957
32.5,4.589,95.214844,1.690141,0.848104,0.348047,-0.093036,3,6510,98.823517,109.100357
32.55,4.597,114.990234,1.664789,0.831351,0.281672,-0.13091,3,6510,98.823517,109.053757
32.6,4.605,130.859375,1.622535,0.867513,0.237256,-0.149024,3,6457.200195,98.823517,109.007156
32.65,4.613,147.460938,1.630986,0.915143,0.175968,-0.117039,3,6420.799805,98.823517,108.932594
32.7,4.621,161.621094,1.673239,0.904173,0.082318,-0.105783,3,6367.799805,98.823517,108.839386
32.75,4.629,168.701172,1.664789,0.845777,0.016008,-0.158053,3,6386.399902,98.823517,108.727539
32.8,4.637,169.067383,1.622535,0.806279,0.017951,-0.214665,3,6369.799805,98.823517,108.603264
32.85,4.645,167.602539,1.656338,0.825355,0.065739,-0.22308,3,6333.799805,98.823517,108.460342
32.9,4.653,166.381836,1.740845,0.895668,0.118501,-0.20891,3,6333,98.823517,108.305
32.95,4.661,165.527344,1.825352,0.998655,0.164786,-0.226622,3,6334.200195,98.823517,108.149658
33,4.669,164.916992,1.909859,1.104377,0.214243,-0.288442,3,6335,98.823517,107.994316
33.05,4.677,163.574219,1.969014,1.145238,0.262664,-0.347334,3,6333.799805,98.823517,107.838966
33.1,4.685,162.109375,2.011267,1.086408,0.300909,-0.354724,3,6333,98.823517,107.683624
33.15,4.692,158.691406,2.053521,0.996492,0.333873,-0.320943,3,6333,98.823517,107.509644
33.2,4.7,151.977539,2.095775,0.948422,0.367624,-0.293786,3,6283.200195,98.588219,107.323235
33.25,4.708,144.042969,2.138028,0.927127,0.41929,-0.296202,3,6250,98.666656,107.155464
33.3,4.716,138.671875,2.180282,0.907021,0.521768,-0.3058,3,6250,98.823517,107.000122
33.35,4.724,135.742188,2.222535,0.904535,0.659578,-0.293092,3,6250,98.823517,106.84478
33.4,4.731,132.568359,2.264789,0.909985,0.758261,-0.264617,3,6250,98.823517,106.689438
33.45,4.739,128.173828,2.332394,0.872983,0.803743,-0.24564,3,6250,98.588219,106.552734
33.5,4.747,124.023438,2.416902,0.787608,0.880631,-0.24295,3,6301,97.96077,106.428459
33.55,4.755,118.530273,2.526761,0.733895,1.021894,-0.250686,3,6333.799805,94.823517,106.285538
33.6,4.763,109.619141,2.653521,0.798036,1.142656,-0.258215,3,6334.200195,91.764694,106.130196
33.65,4.771,99.243164,2.75493,0.951383,1.18981,-0.242305,3,6284,89.568619,106.105347
33.7,4.779,88.500977,2.839437,1.05434,1.213423,-0.186247,3,6301,89.09803,106.16748
33.75,4.786,78.24707,2.87324,1.025134,1.25305,-0.11392,3,6335,90.823517,106.229622
33.8,4.794,65.917969,2.87324,0.939908,1.294267,-0.08036,3,6284,94.352928,106.291763
33.85,4.802,56.640625,2.898592,0.895761,1.323604,-0.105564,3,6250,97.490181,106.391182
33.9,4.81,49.804688,2.940845,0.87729,1.330574,-0.138611,3,6301,98.19606,106.515457
33.95,4.818,42.480469,2.983099,0.840549,1.314722,-0.119571,3,6335,98.0392,106.602448
34,4.826,36.621094,3.025352,0.809133,1.316795,-0.049502,3,6333.799805,97.803909,106.664581
34.05,4.834,33.203125,3.042253,0.826671,1.362334,0.019614,3,6334.200195,97.411751,106.819931
34.1,4.842,31.12793,3.042253,0.895826,1.405286,0.036419,3,6284,97.019592,107.037415
34.15,4.85,28.930664,3.042253,0.959921,1.405203,-0.001528,3,6301,96.392143,107.161682
34.2,4.857,27.22168,3.042253,0.944008,1.390326,-0.037757,3,6386,95.843124,107.223816
34.25,4.865,24.536133,3.016901,0.867841,1.37409,-0.022892,3,6367.799805,95.450966,107.239349
34.3,4.873,20.874023,2.974648,0.832832,1.314197,0.019618,3,6334.200195,95.529404,107.223816
34.35,4.881,18.310547,2.932395,0.857913,1.218795,0.033719,3,6386,95.686264,107.208282
34.4,4.889,17.211914,2.890141,0.868667,1.167036,0.007729,3,6420,95.921555,107.192749
34.45,4.897,16.967773,2.847887,0.84761,1.190768,-0.030637,3,6474,96.313713,107.177216
34.5,4.905,16.235352,2.805634,0.865667,1.261539,-0.058477,3,6405,97.411751,107.161682
34.55,4.913,15.74707,2.738028,0.969652,1.375258,-0.067038,3,6333.799805,98.274498,107.146149
34.6,4.921,10.253906,2.653521,1.104923,1.528964,-0.059398,3,6385.200195,98.431358,107.130615
34.65,4.929,2.197266,2.594366,1.181587,1.653075,-0.041532,3,6420,98.431358,107.105759
34.7,4.936,-3.295898,2.552113,1.193521,1.666303,-0.011435,3,6369,98.431358,107.074692
34.75,4.944,-5.737305,2.459155,1.190084,1.570368,0.015032,3,6335,97.725479,107.043625
34.8,4.952,-6.225586,2.332394,1.164685,1.424794,0.010441,3,6386,98.196068,107.01255
34.85,4.96,-5.859375,2.28169,1.086636,1.266826,0.004506,3,6420,98.588219,106.981483
34.9,4.968,-5.981445,2.28169,0.986683,1.122214,0.053803,3,6369,98.666656,106.950417
34.95,4.976,-6.225586,2.357747,0.91632,1.045938,0.127351,3,6387.200195,98.588219,106.92556
35,4.984,-6.591797,2.484507,0.893023,1.078867,0.140357,3,6422,97.96077,106.904846
35.05,4.992,-5.371094,2.661972,0.91854,1.192364,0.091625,3,6422,95.999985,106.884132
35.1,5,-5.126953,2.87324,0.972326,1.311245,0.058375,3,6422,94.666649,106.863426
35.15,5.008,-5.249023,3.008451,0.994734,1.371614,0.068029,3,6420.799805,94.0392,106.842712
35.2,5.016,-5.371094,3.092958,0.940374,1.359626,0.064604,3,6420,93.725479,106.821999
35.25,5.024,-4.882813,3.152113,0.849879,1.319403,0.009947,3,6474,94.901947,106.739151
35.3,5.032,-3.662109,3.194366,0.824507,1.312894,-0.052893,3,6456,95.215675,106.614876
35.35,5.04,-3.540039,3.211268,0.887426,1.353101,-0.064522,3,6474,97.019592,106.490601
35.4,5.048,-4.150391,3.211268,0.963774,1.407659,-0.028856,3,6457.200195,98.431358,106.366325
35.45,5.056,-4.02832,3.185915,1.065116,1.484418,0.002576,3,6474.799805,98.431358,106.223412
35.5,5.064,-3.78418,3.143662,1.248623,1.617317,0.001523,3,6510,92.313713,106.068069
35.55,5.072,-4.138184,3.12676,1.349875,1.728616,-0.01635,3,6457.799805,90.054886,105.933853
35.6,5.08,-4.748535,3.12676,1.178733,1.685377,-0.036505,3,6472.200195,95.466652,105.809578
35.65,5.088,-5.004883,3.102253,0.905382,1.506342,-0.056297,3,6457.799805,98.431358,105.5952
35.7,5.096,-5.004883,3.06,0.857644,1.373736,-0.05425,3,6472.200195,98.431358,105.31559
35.75,5.104,-3.942871,3.017746,1.003474,1.369774,-0.003835,3,6510,98.431358,105.017952
35.8,5.112,-1.757813,2.975493,1.083226,1.404434,0.05903,3,6510,98.431358,104.70726
35.85,5.12,2.099609,2.859718,1.048698,1.378227,0.048612,3,6457.799805,96.839203,104.324501
35.9,5.128,11.230469,2.690704,1.026193,1.270125,-0.046618,3,6472.200195,88.635284,103.889542
35.95,5.136,34.057617,2.52169,1.031243,1.107181,-0.135724,3,6457.799805,55.325481,103.436569
36,5.144,78.735352,2.352676,0.990281,0.935123,-0.18285,3,6369.540039,19.890192,102.970535
36.05,5.152,134.020996,2.159155,0.932805,0.801587,-0.276471,3,6284.859863,9.019607,102.504509
36.1,5.16,198.76709,1.947887,0.955768,0.732132,-0.477641,3,6156.040039,9.019607,102.038483
36.15,5.168,290.002441,1.810141,1.040934,0.695378,-0.728319,3,5997.52002,9.019607,101.428291
36.2,5.176,382.141113,1.725634,1.066661,0.603942,-0.94678,3,5932,9.019607,100.713715
36.25,5.183,434.448242,1.690141,0.988781,0.40899,-1.104236,3,5847.899902,9.474508,99.909035
36.3,5.191,459.301758,1.690141,0.881853,0.182846,-1.198716,3,5787,9.80392,99.039116
36.35,5.198,476.867676,1.690141,0.820329,0.040994,-1.227598,3,5745.240234,10.258822,98.133156
36.4,5.205,487.524414,1.690141,0.82074,-0.004203,-1.202597,3,5676.140137,10.815684,97.201103
36.45,5.212,488.830566,1.739155,0.856927,-0.039596,-1.16215,3,5496.620117,11.207841,96.287064
36.5,5.22,479.760742,1.823662,0.872944,-0.096354,-1.138181,3,5317.399902,12.0549,95.386078
36.55,5.227,465.270996,1.908169,0.839062,-0.089231,-1.122003,3,5336.600098,13.458822,94.394989
36.6,5.234,454.260254,1.992676,0.792427,0.032939,-1.098176,3,5250.120117,14.572547,93.338654
36.65,5.24,447.033691,2.052676,0.774883,0.164507,-1.086034,3.29,4994.97998,14.674508,92.318367
36.7,5.247,442.089844,2.09493,0.787456,0.167982,-1.108404,3.79,4942.319824,15.192155,91.324173
36.75,5.254,439.489746,2.088169,0.819209,0.064416,-1.149196,4,5048.640137,16.823526,90.311958
36.8,5.26,436.59668,2.045915,0.845517,-0.000003,-1.169732,4,4971.040039,17.647057,89.286697
36.85,5.267,433.288574,1.954648,0.829112,0.0517,-1.150238,4,4882,18.101957,88.243416
36.9,5.273,431.652832,1.827887,0.778091,0.152427,-1.105159,4,4882,18.43137,87.18708
36.95,5.28,430.688477,1.725634,0.742092,0.189033,-1.059817,4,4853,18.43137,86.130753
37,5.286,427.34375,1.641127,0.737945,0.113147,-1.025407,4,4747.899902,18.886271,85.074417
37.05,5.292,423.876953,1.630141,0.748258,-0.018017,-1.009265,4,4714.259766,19.898037,84.018089
37.1,5.298,421.789551,1.672394,0.771623,-0.095252,-1.017491,4,4734,20.392155,82.961754
37.15,5.304,421.020508,1.739155,0.813724,-0.072552,-1.027491,3.71,4762.419922,20.619606,81.869385
37.2,5.31,417.834473,1.823662,0.862422,0.006781,-1.003527,3.21,4783,20.784311,80.750916
37.25,5.316,416.235352,1.908169,0.90532,0.081193,-0.955065,3,4673.959961,20.784311,79.614426
37.3,5.322,418.164063,1.992676,0.938247,0.110326,-0.931878,3,4568.899902,20.784311,78.46489
37.35,5.328,423.083496,2.003662,0.952587,0.101484,-0.957116,3,4525.060059,20.784311,77.315353
37.4,5.333,428.381348,1.961408,0.943705,0.114794,-1.008477,3,4584.720215,17.599998,76.165817
37.45,5.339,431.591797,1.943662,0.926272,0.175105,-1.058875,3,4810.939941,18.705879,74.99826
37.5,5.344,432.971191,1.943662,0.928284,0.229836,-1.099099,3,4964.160156,20.949017,73.817657
37.55,5.35,431.45752,1.919155,0.959944,0.237812,-1.125226,2.71,5081.700195,20.784311,72.546951
37.6,5.355,429.11377,1.876901,0.984502,0.216432,-1.125441,2.21,5118.52002,20.101957,71.211006
37.65,5.36,425.512695,1.859155,0.956892,0.196116,-1.085397,2,5031.779785,18.925488,70.001198
37.7,5.365,419.213867,1.859155,0.896288,0.193133,-1.010051,2,4896.680176,17.976469,68.882729
37.75,5.37,405.871582,1.859155,0.863304,0.212894,-0.938375,2,4803.580078,17.419605,67.800301
37.8,5.375,391.711426,1.859155,0.874177,0.244195,-0.916408,2,4783,17.2549,66.743965
37.85,5.38,388.964844,1.810141,0.893875,0.246704,-0.943089,2,4727.319824,17.027449,65.705658
37.9,5.385,391.918945,1.725634,0.888411,0.179696,-0.969643,2,4800.100098,17.090195,64.680397
37.95,5.39,391.52832,1.665634,0.847196,0.083353,-0.968185,2,4912.160156,17.2549,63.673153
38,5.395,388.378906,1.62338,0.79028,0.060032,-0.965934,2,4995.47998,17.2549,62.678959
38.05,5.399,387.902832,1.581127,0.767982,0.101112,-1.005513,2,5137.439941,17.709801,61.702785
38.1,5.404,391.149902,1.538873,0.811632,0.05976,-1.091471,2,5174.359863,18.266665,60.739658
38.15,5.408,392.590332,1.49662,0.886791,-0.116486,-1.16041,1.71,5252.660156,18.886271,59.830589
38.2,5.413,391.271973,1.454366,0.941239,-0.311043,-1.125126,1.21,5361.799805,19.443134,58.96067
38.25,5.417,390.148926,1.363099,0.977117,-0.455025,-0.981736,1,5352.200195,19.60784,58.108772
38.3,5.421,386.352539,1.236338,1.020854,-0.591156,-0.82545,1,5326.419922,20.062742,57.26992
38.35,5.426,376.708984,0.987042,1.063673,-0.726446,-0.745344,1,5191.439941,20.619606,56.503147
38.4,5.43,362.023926,0.649014,1.082179,-0.831111,-0.748885,1,5094,21.239212,55.78857
38.45,5.434,348.730469,0.288395,1.067223,-0.908002,-0.77689,1,5031.359863,22.250977,55.128056
38.5,5.438,337.744141,-0.088583,1.021905,-0.957408,-0.768989,1,4955.839844,22.745094,54.506683
38.55,5.442,325.341797,-0.497531,0.981718,-0.995268,-0.719848,1,4903.839844,22.745094,54.011452
38.6,5.446,309.082031,-0.92963,0.998003,-1.085043,-0.66066,1,4882,23.427448,53.607559
38.65,5.45,290.063477,-1.504938,1.05916,-1.233388,-0.606892,1,4853,24.603918,53.167625
38.7,5.454,264.868164,-2.183951,1.091215,-1.344348,-0.554891,1,4832.580078,25.325487,52.701599
38.75,5.458,230.969238,-2.719753,1.062129,-1.354963,-0.499167,1,4804,26.627447,52.397747
38.8,5.462,195.507813,-3.151852,1.016288,-1.325155,-0.433889,1,4754.580078,27.905878,52.211338
38.85,5.466,153.540039,-3.87037,0.997533,-1.349118,-0.362414,1,4734,28.462742,52.042946
38.9,5.469,122.607422,-4.777778,1.022072,-1.444091,-0.303448,1,4734,28.407839,51.890713
38.95,5.473,109.570313,-5.530864,1.111796,-1.567995,-0.263813,1,4707.680176,28.454899,51.683174
39,5.477,105.053711,-6.148148,1.236148,-1.665885,-0.231733,1,4687,28.847055,51.434624
39.05,5.481,98.779297,-6.523457,1.283907,-1.707632,-0.191815,1,4687,29.019604,51.273067
39.1,5.485,71.923828,-6.708642,1.219639,-1.690995,-0.144926,1,4687,29.458818,51.179863
39.15,5.488,24.462891,-6.893827,1.158822,-1.640389,-0.092655,1,4713.319824,31.560781,51.104053
39.2,5.492,-4.02832,-7.079012,1.187296,-1.602658,-0.025472,1,4734,34.25882,51.041916
39.25,5.496,-7.714844,-7.091358,1.245027,-1.606884,0.059581,1,4760.879883,36.611759,51.031975
39.3,5.5,-7.446289,-6.967901,1.240065,-1.618656,0.148437,1,4782.560059,37.647053,51.063046
39.35,5.504,-7.104492,-6.844445,1.164426,-1.597493,0.217876,1,4783,37.647053,51.111515
39.4,5.508,-6.835938,-6.720988,1.087459,-1.571919,0.238335,1,4782.439941,37.647053,51.173649
39.45,5.512,-5.810547,-6.666667,1.082116,-1.570092,0.195538,1,4838,37.207836,51.218388
39.5,5.515,-5.34668,-6.666667,1.145017,-1.554468,0.128943,1,4882,35.545094,51.249454
39.55,5.519,-5.615234,-6.701234,1.210876,-1.511399,0.098361,1,4854,32.094112,51.280521
39.6,5.523,-5.957031,-6.762963,1.256781,-1.506474,0.095555,1,4832,29.098036,51.311588
39.65,5.527,-5.883789,-6.824691,1.308921,-1.583053,0.061533,1,4832.560059,28.235291,51.316563
39.7,5.531,-4.248047,-6.88642,1.346204,-1.680986,-0.001912,1,4860.439941,28.235291,51.301029
39.75,5.535,0.244141,-6.948148,1.311237,-1.699819,-0.031075,1,4826,28.235291,51.285496
39.8,5.539,7.03125,-7.009876,1.205081,-1.610898,-0.011551,1,4782.560059,28.454899,51.269962
39.85,5.543,15.039063,-7.037037,1.094763,-1.491238,0.00324,1,4810.439941,28.847055,51.245728
39.9,5.547,22.216797,-7.037037,1.061013,-1.445608,-0.015338,1,4860,29.019604,51.214661
39.95,5.551,23.535156,-6.933333,1.134365,-1.492867,-0.032822,1,4854.560059,29.239212,51.166191
40,5.554,18.359375,-6.748148,1.23658,-1.557355,-0.010641,1,4804.439941,30.070585,51.104057
40.05,5.558,10.693359,-6.528395,1.249217,-1.566276,0.039964,1,4810,31.027447,51.007122
40.1,5.562,6.518555,-6.281482,1.156163,-1.501525,0.079909,1,4832.560059,31.592154,50.882847
40.15,5.566,5.297852,-6.103704,1.039088,-1.397358,0.093999,1,4833,31.984308,50.819466
40.2,5.57,3.735352,-5.980247,0.968298,-1.356246,0.090921,1,4860.439941,32.376465,50.803932
40.25,5.574,-0.488281,-5.995061,0.964195,-1.47343,0.078181,1,4854.560059,32.768623,50.788399
40.3,5.578,-5.566406,-6.118518,1.00916,-1.672167,0.072047,1,4833,33.38039,50.772865
40.35,5.582,-7.104492,-6.276543,1.055726,-1.745562,0.092447,1,4832.439941,34.164703,50.774727
40.4,5.586,-5.810547,-6.461729,1.057658,-1.624813,0.127593,1,4832.560059,35.388229,50.79026
40.45,5.589,-3.979492,-6.646914,1.006441,-1.457444,0.149666,1,4860.439941,37.396072,50.805798
40.5,5.593,-2.832031,-6.832099,0.938769,-1.391713,0.153664,1,4882,39.309799,50.821331
40.55,5.597,-2.22168,-6.91358,0.917778,-1.437095,0.146947,1,4940.799805,42.196072,50.810768
40.6,5.601,-2.636719,-6.91358,0.978405,-1.529863,0.143486,1,5016.680176,45.239208,50.779701
40.65,5.605,-3.515625,-6.844445,1.072016,-1.598745,0.171725,1,5040,47.592152,50.853024
40.7,5.609,-3.100586,-6.720988,1.114254,-1.592853,0.230466,1,5040,49.286266,51.008366
40.75,5.613,-2.22168,-6.528395,1.099411,-1.533207,0.267687,1,5040,50.462738,51.233303
40.8,5.617,-2.294922,-6.281482,1.09637,-1.492475,0.254512,1,5070.240234,51.858814,51.512917
40.85,5.621,-2.22168,-5.896297,1.132038,-1.492737,0.229129,1,5125.359863,53.647049,51.809933
40.9,5.625,-2.294922,-5.402469,1.161787,-1.492285,0.235045,1,5150,54.290188,52.120617
